Date,NVDA_Score,QQQ_Score,GLD_Score,XLE_Score,GDX_Score,MOO_Score,PHO_Score,PBJ_Score,Portfolio,Leverage_Used
2025-01-28 15:30:00+00:00,0.010653039692953942,0.005657906561140349,-0.005744196963490827,-0.01092902907796356,0.03582680096264648,0.00977015638959807,-0.0020297312920181934,0.03582680222939795,994053.582408152,2.0
2025-01-28 16:30:00+00:00,-0.01053176226640049,0.015237556463792587,0.004174780974213296,-0.023426790332623945,0.050956532652283476,0.014156759488433871,-0.01294233628838992,0.02638708390338764,986139.5318175768,2.0
2025-01-28 17:30:00+00:00,-0.004677178166137021,0.014298783098048424,0.01723988611126808,-0.043327546897724806,0.06404203522319651,0.006859107535839935,-0.011644559890675518,0.007476457865783847,996675.2511531846,2.0
2025-01-28 18:30:00+00:00,0.01597413775250306,0.017976992818344747,0.028412025512331664,-0.04858665846141701,0.06647831561112955,-0.0021401264066498696,-0.029262433173147917,-0.0024986565549269535,995880.9089274984,2.0
2025-01-28 19:30:00+00:00,0.037592914641340305,0.02852576728167766,0.03250989464050867,-0.036311457368893275,0.0839785831146348,0.0016839533939143358,-0.009992033978312512,-0.0037459351319136095,999586.4961544056,2.0
2025-01-28 20:30:00+00:00,0.0012303769309546637,0.023389289892038752,0.010827062181141135,-0.05490790908109783,0.08402786980950828,-0.00035255993124186195,-0.017568595046180663,-0.004502370827025711,999321.2620281391,2.0
2025-01-29 14:30:00+00:00,0.0052884624073235974,0.014806503819717792,-0.018240156070288147,-0.03279364105942634,0.09681180105723305,-0.005154049850158463,-0.0026041820494688943,0.007237184609329526,1015494.9580213905,2.0
2025-01-29 16:30:00+00:00,0.03146336019225438,0.01540292532683877,0.030357014887932604,-0.013283479757208276,0.105192635443312,0.011353604631127057,-0.02664513423839395,0.016004567031151183,1004536.9657662229,2.0
2025-01-29 17:30:00+00:00,0.02511066461986121,0.0062336150901068045,0.02869084583949357,-0.022653095416005554,0.11126506945322442,0.010761980779145799,-0.009303890472060435,0.034155082047832644,1005600.2734491609,2.0
2025-01-29 18:30:00+00:00,-0.0053358718880434555,-0.004916225384537606,0.0066460194581027645,-0.0336690704735929,0.09695795872572514,0.011947870332166023,-0.03369962435247075,0.024626035340588284,988046.7204476136,2.0
2025-01-29 19:30:00+00:00,0.0053856200314013995,0.007284891641725826,0.004690252605583081,-0.02819792257347742,0.09948940376864177,0.00030093282180842194,-0.018646239504553755,0.048461861891280156,1007807.7413406982,2.0
2025-01-29 20:30:00+00:00,0.02156193409332398,-0.003857189710801668,0.028950854833371523,-0.046495071553404155,0.12648037186725453,0.029148809453878717,-0.05895244757227343,0.04406127455245868,1010773.4562137455,2.0
2025-01-30 14:30:00+00:00,0.013041897626076274,-0.0011293949392197685,-0.003184913065223835,-0.019805225042927532,0.0673744999830964,0.008975476360564746,-0.038559567411975665,0.058276913267221606,1092332.7636596921,2.0
2025-01-30 15:30:00+00:00,-0.002420155004153811,0.0032840535790211265,-0.0185527738356787,-0.025917407319553325,0.09996198826810059,0.03503523195207274,-0.033712176396768434,0.05376469782250196,1100641.6676668802,2.0
2025-01-30 16:30:00+00:00,-0.000661976749700437,-0.01075488141813758,-0.014560129227845095,-0.03547056885290886,0.12636158203276215,0.03217325901876021,-0.0030832493223887226,0.07308540013116735,1091189.2167418043,2.0
2025-01-30 17:30:00+00:00,0.005762470605309123,-0.001051257853591541,0.04399242535024794,-0.01909091367512818,0.11943480959394404,0.031984688985052676,0.011886271651930989,0.09144616270634996,1095895.1655634397,2.0
2025-01-30 18:30:00+00:00,-0.016735248710951653,0.012685863436779079,0.0105371738599186,-0.01953931866732653,0.04667100455578543,0.047866769116200254,0.006164917119333535,0.0922663390249262,1094785.5133989214,2.0
2025-01-30 19:30:00+00:00,0.012758206724109834,0.022829465886385895,0.04032467453916978,-0.02002665459589916,0.05359958493362601,0.04622116457189725,0.016987232816752768,0.09599618975702678,1096321.089915966,2.0
2025-01-30 20:30:00+00:00,0.02704740393052397,0.015877396674419286,0.038918584763941305,-0.010120872292597184,0.10837008462671424,0.016626159827999126,0.012246197186502241,0.07975733527853236,1091123.7453861537,2.0
2025-01-31 14:30:00+00:00,0.043449099741626356,0.028084914798897406,0.052596707009209195,-0.027689397894414873,0.11939574754240911,0.01067618374512958,0.002658695177535064,0.04321078193271838,1095553.6818426934,2.0
2025-01-31 15:30:00+00:00,0.08087231652382054,0.03010084695469198,0.05504249020839856,-0.03078875478698015,0.06503589807954407,0.03269086458113038,0.016999349751043943,0.07621498607238006,1094443.9541035085,2.950779663809744
2025-01-31 16:30:00+00:00,0.03478182527918573,0.02843503722854714,0.05684287244021329,-0.04741338919597364,0.033550112317356474,0.03711619134508491,0.05656833417957007,0.01623981217841981,1057754.1351601053,2.0
2025-01-31 17:30:00+00:00,0.04459188584873736,0.03188052081412957,0.055205668455299325,-0.05022860484424363,0.10509004215141221,0.015097491833207955,0.041911301982838975,0.07427161353145806,1051364.6419792324,2.0
2025-01-31 18:30:00+00:00,0.0017873307478650279,0.011123174173433337,0.060622336522529095,-0.10393543888397236,0.10056155090456192,0.0026610023138651188,0.031221507246549908,0.005167211172304687,1043057.7612060648,2.0
2025-01-31 19:30:00+00:00,0.0059884315999440465,-0.0075846397492841154,0.030858129632699738,-0.11041743808274729,0.08593210578279065,-0.004404469589806739,-0.03761835568237369,0.053776430544540274,1042226.260471079,2.0
2025-01-31 20:30:00+00:00,0.010479950138547568,0.0025419114074647425,0.05122890804421584,-0.12061786117922063,0.10086342021941742,-0.007664294798139475,-0.006825709362516379,0.03439487758675687,1046141.9726349507,2.0
2025-02-03 14:30:00+00:00,0.006084037656778564,-0.0005252263245049084,0.008230440200556502,-0.048807830144700144,0.10669364725954526,-0.009802261142299306,-0.029400382507371398,0.00208620343243856,1039698.1992093408,2.0
2025-02-03 15:30:00+00:00,0.005707787241481841,-0.008273639300506676,0.05133454339566646,-0.08786406836462698,0.04890057432439186,-0.01850090254035709,0.015182404997449175,0.0018092806296910215,1057592.27976585,2.0
2025-02-03 16:30:00+00:00,-0.002723306488556633,0.009297927047099929,0.07597471452619069,-0.11403360345333156,0.06476517835717817,-0.03305081725802025,-0.011813565701922367,-0.018280166947125403,1064663.6259484119,2.0
2025-02-03 17:30:00+00:00,0.0018285382902967677,-6.087353563157243e-05,0.08285113413577384,-0.0921744548644289,0.08211442795609257,-0.049690841798909535,-0.002903454876103488,-0.023886565447005417,1061637.1217991058,2.0
2025-02-03 18:30:00+00:00,-0.00549591422390801,0.024444163699116544,0.050043351027129944,-0.0449433678636346,0.07631381791141889,-0.037138634983701874,0.015594757396382768,-0.026987089086705267,1055609.887068336,2.0
2025-02-03 19:30:00+00:00,-0.0051635249316262155,0.016645787024889686,0.07935630578784483,-0.04653602979570769,0.08640981550389887,0.008970708580047487,-0.010284595244061405,0.037301832637055346,1046065.237646125,2.0
2025-02-03 20:30:00+00:00,-0.00831426757560407,0.0006676529727849823,0.0782912093101576,-0.049166998520029204,0.1084511350300307,-0.02138781449011046,-0.0032385613152342645,-0.011539449302075736,1041050.8065474716,2.0
2025-02-04 14:30:00+00:00,0.023462672020536188,0.0030740981556954504,0.07981063334724289,-0.017644601121176235,-0.01236217106212633,0.0026038179798461084,0.024996632867587625,-0.008177046408684396,1070012.7254187241,2.0
2025-02-04 15:30:00+00:00,0.006948418041246494,0.02617739541623955,0.10196956808208174,-0.030536396099819403,0.032449291015305304,-0.011350115682015185,0.0015638492758050168,-0.0018219002427649106,1068300.8683290998,2.0
2025-02-04 16:30:00+00:00,0.003950642753908239,0.01757981548361884,0.10782789772920791,-0.02745593917873538,0.06177194207071823,0.001303794800093233,-0.027516752252361255,-0.019084205638476584,1069278.715590193,2.0
2025-02-04 17:30:00+00:00,-0.040910882519018504,0.03583186333624248,0.1247754105702008,-0.0248024988915559,0.172497265553977,0.0021730893707263364,-0.03338820651336163,-0.00823117312680377,1070175.6514930874,2.0
2025-02-04 18:30:00+00:00,-0.02736682547917003,0.049629780685129965,0.11071511279628521,-0.012406581420098222,0.16570944623024017,0.002528790193321331,-0.0045220025255476096,-0.02875227113174246,1070036.7543042083,2.0
2025-02-04 19:30:00+00:00,-0.05936537971121465,0.03425208767876558,0.11661013334543503,-0.02438588262895951,0.1816373705113252,-0.01002682309351795,-0.05664484811240504,-0.011624854416828416,1069107.9141803938,2.0
2025-02-04 20:30:00+00:00,-0.020914067593566826,0.052200858906448426,0.1424131590314593,-0.007763792643063415,0.17085087722509645,-0.008964163529601929,-0.044893488594976105,-0.01632648389197581,1066439.8542626733,2.0
2025-02-05 14:30:00+00:00,0.06298656914144495,0.017335960476145485,0.12291719171053078,-0.00516847394175976,0.18763628405068342,-0.017470048802183728,-0.08733630634480315,0.003920240114096021,1135190.8973720102,2.0
2025-02-05 15:30:00+00:00,0.03190599752683627,0.040239681620169686,0.1353968872890836,0.012870956965162932,0.18457491973632068,-0.016575642401752095,-0.10336818287333577,0.022464225471000316,1130794.0274922093,2.0
2025-02-05 16:30:00+00:00,0.05902993462690731,0.06045183918823874,0.1531273752132301,-0.00013618978626520235,0.184619713857202,-0.03321018793117836,-0.10228901204532438,0.012094847526659923,1135730.8034393215,2.0
2025-02-05 18:30:00+00:00,0.07812550960749731,0.06264243898044115,0.16503053287592562,0.017342636627702912,0.15958777660921958,-0.007745516268558292,-0.06645106707382317,-0.014849463897535983,1120613.2958768704,2.0
2025-02-05 19:30:00+00:00,0.09120753474183886,0.0818635778204014,0.17721692287200708,0.026076563007081277,0.13564605325644913,-0.030974496601238983,-0.0958829438426328,-0.0037802326476331256,1119214.5141502717,2.0
2025-02-05 20:30:00+00:00,0.0776976896249077,0.08702832064414792,0.17613063702463885,0.016641774080185155,0.1585589057454769,-0.042537008903047596,-0.08093264795744798,-0.017256155178060957,1117268.0368245402,2.0
2025-02-06 14:30:00+00:00,0.1309223071668487,0.07216144208826482,0.14085289254581446,-0.009109555887993465,0.10419686369307424,-0.05572273292886477,-0.057256187166070185,-0.005975367645776246,1102672.481141719,2.0
2025-02-06 15:30:00+00:00,0.17189025768622204,0.11050849796201198,0.16687941785453575,-0.023662990029960206,0.09255724647556382,-0.0750428008537433,-0.025561151764711458,-0.03074065572531685,1107465.1565553597,2.0
2025-02-06 17:30:00+00:00,0.08205517855572843,0.1316629513691425,0.1666817490632408,-0.01750459508513012,0.033542746135560145,-0.09922912281132852,-0.020142474114058853,-0.04347130689091115,1129289.7102213516,2.0
2025-02-06 18:30:00+00:00,0.07618491308792096,0.12251588515420027,0.1589301266798969,-0.03826111928945718,0.024647412705873045,-0.11620279373250486,-0.024486968720287522,-0.06523255177280103,1128903.4961405587,2.0
2025-02-06 19:30:00+00:00,0.039042307853018085,0.11080918308358391,0.16637520730147953,-0.026464239064054512,0.12442519248941802,-0.135875293327523,-0.005833581475071921,-0.09985597174521132,1131092.279565901,2.0
2025-02-06 20:30:00+00:00,0.08071419575399914,0.12957098020664365,0.176399353269737,-0.031111176473316335,0.16726888855853472,-0.1369150138997827,0.007431400839622864,0.005481622532122945,1132724.9023754997,2.0
2025-02-07 14:30:00+00:00,0.07647008690217573,0.057443503144034604,0.16580802297389743,-0.01001018261201144,0.19487018844387205,-0.1281524440351353,-0.01375452516354344,-0.058131675178455015,1154566.024552642,2.0
2025-02-07 16:30:00+00:00,0.09391677603363648,0.10730813460711941,0.20416450810220835,-0.013416390387650579,0.17805888228594416,-0.1541499163629351,-0.03732716212585163,-0.06013774551655061,1136891.188642899,2.0
2025-02-07 17:30:00+00:00,0.1420110067666573,0.13378156636175315,0.2309887768848134,0.010253953977704075,0.16929238567901142,-0.1289308525073246,-0.04642326509415412,-0.10282014925922534,1140598.426074456,2.0
2025-02-07 18:30:00+00:00,0.13051793820148044,0.1765604503746318,0.24110237236200605,0.0008704624320798305,0.13984096178255975,-0.157738190885966,-0.07653351435011391,-0.10127349743264011,1139303.129285547,2.0
2025-02-07 20:30:00+00:00,0.12550784672624576,0.15654751301737985,0.23875650746549654,-0.021416715881299384,0.12503499408956065,-0.14713964742619529,-0.06626174330445742,-0.05806033080319309,1138698.9130770313,2.0
2025-02-10 14:30:00+00:00,0.10181058010085337,0.08631892698449233,0.22801625288593902,-0.0024452243545090516,0.09878480374736359,-0.10680826736790404,-0.03490329777489323,-0.028153129014948975,1176750.4879066139,2.0
2025-02-10 15:30:00+00:00,0.15633091315836264,0.20069320106671143,0.156961504845506,0.0176581641109122,0.06253742711382511,-0.1301860555395276,-0.06341020022176111,-0.14002970876263246,1174733.230338294,2.0
2025-02-10 16:30:00+00:00,0.10797806216215367,0.18885205049438672,0.25216121843993944,0.024999715921667963,0.12377563938079816,-0.11289405328161176,-0.023589280127576287,-0.08208298390242752,1171405.0599636026,2.0
2025-02-10 17:30:00+00:00,0.1681880365468516,0.2215386566099209,0.2895399109689248,0.010883541963252317,0.1317897982909572,-0.08241645824918811,-0.004088983409401064,-0.11506366793558048,1177536.5725639714,2.0
2025-02-10 18:30:00+00:00,0.19981714781601284,0.22174066941076154,0.292727250609053,0.03440472111542593,0.10961332215921044,-0.10181664434906916,0.001543221899415817,0.001635140942642257,1175428.706662139,2.0
2025-02-10 19:30:00+00:00,0.2719936705353432,0.22581957154338614,0.28089859140503715,0.04138323358084404,0.14374140033402655,-0.027312828171545657,0.015132325684483803,-0.030625827296924854,1174551.2383075156,2.0
2025-02-10 20:30:00+00:00,0.27539126578728457,0.2152797670274088,0.30901003401354965,0.05488770854987393,0.1060511934562299,-0.04798188573927864,0.017306329149305473,-0.13492673076392442,1179024.46857893,2.0
2025-02-11 14:30:00+00:00,0.213807427386429,0.16693341035730325,0.20352059828908164,0.037982330885880856,0.13420419908822287,0.0003160841952585588,0.03558802104299638,-0.005892765885866867,1170500.542296093,5.609481881061913
2025-02-11 15:30:00+00:00,0.1255514341117608,0.2112378769638984,0.31506997594770325,0.12169334036490324,0.14095062790691143,-0.03751701261317958,0.03827753839235083,-0.15918177337606082,1171720.4918397535,2.0
2025-02-11 16:30:00+00:00,0.11015853404443754,0.1617999707169673,0.30666911639156635,0.14080365337331166,0.09192400812179533,-0.008534123801604628,0.02614161837714225,-0.15207619422343566,1170479.7216749275,2.0
2025-02-11 17:30:00+00:00,0.08958058897017257,0.18400299360041017,0.30699695122925386,0.09799093500756223,0.06872003323181161,-0.0031962310408318656,0.03489232199374761,-0.14576930997156887,1169606.60545533,2.0
2025-02-11 18:30:00+00:00,0.10433413462844987,0.13981366276127222,0.31382670518240435,0.08296868831356116,0.0802878772054525,0.007962446476847082,0.030047693909089054,-0.11277354126130144,1167336.710881689,2.0
2025-02-11 19:30:00+00:00,0.09988286992519427,0.1408713157630132,0.30169888335449146,0.02505671344545958,0.03055873991285181,-0.004337539471922131,0.022546376659077872,-0.0859853575269983,1162451.862175682,2.0
2025-02-11 20:30:00+00:00,0.07788168693316645,0.09399114512188468,0.2187462328957711,0.024078394116868938,0.011764695309459061,0.004853513764200122,0.03150920359137778,-0.051312369361956,1164280.2712864308,2.0
2025-02-12 14:30:00+00:00,0.06339835558223482,-0.0007537851817021489,0.1874875123339429,0.004633327997106315,0.03365818483343905,-0.0028407327090145176,0.008754462156717444,-0.08015295105226858,1160012.4028730206,2.0
2025-02-12 16:30:00+00:00,0.06064046231735762,0.06412727271053062,0.21632573813860972,-0.0062139972624936125,0.08025354285914565,-0.004749754136230437,0.028094309787375787,-0.040282414801011183,1170456.5913248523,2.0
2025-02-12 17:30:00+00:00,0.0321235307162684,0.12134589916827089,0.21380324546525592,-0.016745492771792325,0.09256610233630191,0.004350140016591526,0.001819429144223398,-0.03962654146376856,1167737.8981179595,2.0
2025-02-12 18:30:00+00:00,0.00440962350176052,0.11579194701355283,0.13802095135655817,-0.023929401555896367,0.03418961704153624,-0.019387156771970206,-0.005483138973655266,-0.03790014553007613,1162155.364682111,2.0
2025-02-12 19:30:00+00:00,0.032867934263531524,0.14980047457718662,0.17154995087346442,-0.0408914474556334,0.08132135056469254,-0.02757741192252176,-0.0010253405474724385,-0.06828422776883089,1165984.2765957657,2.0
2025-02-12 20:30:00+00:00,0.003450696103304806,0.12958081582329994,0.1447280313500865,-0.05625193862544983,0.0930184320683109,-0.010549863413850481,-0.007479494614008511,0.003774280135806468,1167291.6737647895,2.0
2025-02-13 14:30:00+00:00,0.09390834660754799,0.05112681353149838,0.15786924433827115,-0.040052751633840866,0.08748603161033974,-0.007510031127185604,0.019883955811113175,-0.04854578167789805,1178803.7477669278,2.0
2025-02-13 15:30:00+00:00,0.06734062974366484,0.1492743916511838,0.15744165921902553,-0.030211811376993487,0.11713924297763335,-0.06119350121100741,0.01107029075301632,-0.06191844057735206,1180118.2963777548,2.0
2025-02-13 17:30:00+00:00,0.022159757965094815,0.16077331004963444,0.13324687121406126,-0.023326652982161404,0.06346919452326905,-0.03485343716533328,0.006507978352088443,-0.01504405908242522,1179855.240144766,2.0
2025-02-13 19:30:00+00:00,0.08546115067147253,0.1803325369943553,0.15435354606105242,0.00149347278784903,0.1349955790001701,-0.0017510509054915052,0.028652773679590085,0.015050791961215991,1194785.29866081,2.0
2025-02-14 14:30:00+00:00,0.09750687056292763,0.18632470971643472,0.08347263122042758,0.011997577664337698,0.06716238380672937,0.020369128212832186,0.03528163209277926,0.045662980378773574,1201995.868546735,2.0
2025-02-14 15:30:00+00:00,0.1355879274942914,0.23920955874109068,0.09429278645709976,0.07407246867655899,0.04238842436233728,0.026595798489875158,0.018616160174947296,-0.0008489062733805368,1202149.4789584633,2.0
2025-02-14 16:30:00+00:00,0.18021526230911258,0.22093758244964945,0.11643613901225554,0.03780689153186444,0.019020369432255796,0.050282855556758224,0.016685399331528343,0.03621602502299498,1197920.275854297,2.0
2025-02-14 17:30:00+00:00,0.20063495678980237,0.2575018928124877,0.09011312007548418,0.013672422708488261,-0.004555536067727496,0.053239710763806646,0.003086765588797785,0.03617520774940746,1203955.7531642811,2.0
2025-02-14 18:30:00+00:00,0.22374563205200648,0.2659103665208415,0.04242930788789573,-0.012927290299611495,-0.02561458922421343,0.059918749252384405,0.013311350749534299,0.012501439215954521,1206106.9471346275,2.0
2025-02-14 19:30:00+00:00,0.27546648333486434,0.17378286460138456,0.04054523049667748,-0.012792408346681945,-0.03619396165638242,0.041278636330528584,-0.00734262057829975,0.010316383278138098,1206869.462746474,6.842663000030622
2025-02-14 20:30:00+00:00,0.1320693844140698,0.17196363657245195,0.02993684869332418,0.0051785499771848445,-0.0032872946739769017,0.043174982485633694,-0.040208560516260955,-0.007397219557375634,1236407.353495908,2.0
2025-02-18 14:30:00+00:00,0.25817358603454554,0.10723645754224798,0.06940069288652553,0.03869073035699873,-0.008987047438640882,-0.0006420741448849333,-0.025008040347062836,-0.006653306924198153,1230755.242777043,6.496805054024246
2025-02-18 15:30:00+00:00,0.2330512533407077,0.1286983660770894,0.05790329299688396,0.008769769123857785,-0.03047947349127663,0.07150517287000115,-0.009888427662428449,-0.044137126178861924,1261168.1306086294,5.994358400147488
2025-02-18 16:30:00+00:00,0.22279411100389176,0.11607680452182664,0.0901195910412528,0.005994135735506771,-0.008826827736576712,0.08647392927832459,0.0025181432155507045,-0.01688309730447645,1195310.614976314,5.789215553411168
2025-02-18 17:30:00+00:00,0.2577840550562754,0.10755420872912869,0.09267164141307194,0.025959631010202718,-0.007271921108337635,0.10277193182234118,-0.0029757320712176308,-0.05702322016538642,1204526.3536846647,6.489014434458842
2025-02-18 18:30:00+00:00,0.232937997281844,0.11316696640877488,0.12688408283109448,0.023884223000768794,-0.0020224671633340026,0.0951822190691545,0.013058141930111246,-0.04388405460353305,1172380.7078412957,5.992093278970214
2025-02-18 19:30:00+00:00,0.26536548382347647,0.10942133485368075,0.1437507679125905,0.026139225095794524,0.023278848637423837,0.11720737655845706,0.0298638219152043,-0.04570108575091341,1171117.3523473106,6.640643009802862
2025-02-18 20:30:00+00:00,0.145637461071848,0.11307142959605262,0.14128125266032668,0.09230606014434906,0.016756435686839537,-0.024309693151309365,0.00457353346370588,-0.011961136285662125,1163321.2827786272,4.246082554770293
2025-02-19 14:30:00+00:00,0.24690061196881707,0.09158274343425296,0.14025997835175913,0.009103273131156863,-0.006149536838602636,-0.02283007311818103,-0.018760800395799235,0.0019350480099372923,1160486.667682346,6.2713455727096745
2025-02-19 15:30:00+00:00,0.20721753228958262,0.1286654948776994,0.12290981018415693,0.003974017610987188,0.002342982656395983,-0.03479017546893979,0.04245767522687806,-0.011428827581145802,1192783.2427239856,5.477683979124985
2025-02-19 16:30:00+00:00,0.1536615163793983,0.15238759326617185,0.09098612612225879,0.03498096649874477,-0.0027715490087898524,-0.003909443738744247,0.008205036178770884,-0.03586794111924698,1186559.9022763642,2.0
2025-02-19 17:30:00+00:00,0.20607548675848603,0.1744769485911717,0.030176336959901837,0.038142694293888585,-0.010346382364140292,0.10091023051275151,0.04965794510180251,-0.056174615901580016,1200560.997193541,2.0
2025-02-19 18:30:00+00:00,0.18040789790092274,0.2069664599814368,0.07320218891371238,0.03926504520101815,0.009976275554765551,0.12445251346021018,0.05307123310538381,-0.008527359981164764,1197235.316039511,2.0
2025-02-19 19:30:00+00:00,0.1977907172944583,0.17664672596138292,0.10697589387436546,0.04292727018042362,0.014941490876890734,0.07574968631019949,0.06033108822099509,0.02205079433025215,1191184.8546598782,2.0
2025-02-19 20:30:00+00:00,0.25181973071148933,0.21683657316774582,0.11391138849034124,-0.017452244060430867,0.00333561066962112,0.11307038728199993,0.04899143385318293,-0.015476197875267422,1189827.2557897265,2.0
2025-02-20 14:30:00+00:00,0.2373752238303563,0.07125577950619166,0.10347398308829267,-0.02558173786304547,0.015440436979296724,0.14970987719211898,-0.013716485187979983,-0.03959206778612413,1179241.5189007567,2.0
2025-02-20 15:30:00+00:00,0.23603794898939162,0.10759105805274768,0.15070545078595943,0.00349474555841902,0.04223669230754598,0.13781356341071976,0.003641035123629635,0.06465686169100054,1173786.8077501506,6.054092313121167
2025-02-20 16:30:00+00:00,0.24422739908604635,0.1384834899258994,0.1583090061964281,0.0039913398641507475,0.03138787849467038,0.08989244792078539,-0.05079719393718342,-0.05867069458526969,1239556.4725944381,6.217881315054259
2025-02-20 17:30:00+00:00,0.27626132773692497,0.08592264122446525,0.1717894071871246,0.0689079788983174,0.017460764015994855,0.14944569995544732,0.022996496176297447,0.0649108828573624,1234586.9990438232,6.8585598880718335
2025-02-20 18:30:00+00:00,0.29919150505528286,0.11149781755517307,0.15267356091209608,0.040462749445038415,0.021786398866834387,0.11363151579295869,0.04100379488065793,-0.0573136602691097,1253702.1695666881,7.317163434438991
2025-02-20 19:30:00+00:00,0.31668012066233503,0.031428495297722896,0.1404533144504711,0.06154117604820637,0.019254648754457333,0.11330400319611789,0.054774984814213466,-0.07613401517677928,1259941.8485986246,7.333333333333333
2025-02-20 20:30:00+00:00,0.36516482870028527,0.08616719812816115,0.13778352946678984,0.020797762124832038,0.01427100563120065,0.1455530880568395,0.06129246742456064,-0.06972518064557544,1274471.6380901532,7.333333333333333
2025-02-21 14:30:00+00:00,0.034401572938861605,0.04568297126429907,0.10200401880889093,0.041849517589293554,0.03129746750985769,0.13107709604451317,-0.014749830128348943,0.04017732950443907,1215107.905979284,3.9548752542235968
2025-02-21 15:30:00+00:00,0.14870567194795478,0.01485798043160295,0.1326000155323395,0.05919363904897524,-0.0009427832492640738,0.08734528057243725,0.0201130084270224,0.023301309770269597,1197548.7116019959,4.307446772292429
2025-02-21 16:30:00+00:00,0.08568950913927505,0.12200701321983813,0.14673301197829874,0.07472384328772055,-0.008357708882760065,0.1168249448827051,-0.0006602064322592189,-0.09779088662570781,1189837.0651155235,2.0
2025-02-21 17:30:00+00:00,0.02347565414985377,0.07355417310144888,0.1512252860103675,0.04670834642302371,-0.029634260195772914,0.06664772852520745,-0.003089719220919551,-0.045472509503478725,1190978.3964046072,2.0
2025-02-21 19:30:00+00:00,0.007418959750723549,0.001656243920917986,0.12249529919417852,0.03882993042475781,-0.019688289147723394,0.08201798931462273,-0.007502279502017587,0.06287741328870408,1186587.5253878767,2.0
2025-02-21 20:30:00+00:00,-0.018521492077368234,0.021173373203281526,0.12377775982630862,0.028066385445083955,-0.026135229182270063,0.08183814837761302,-0.021247822960410286,-0.029325296892259132,1187375.732262868,2.0
